target,OverallQual,GrLivArea,Neighborhood,x1stFlrSF,TotalBsmtSF,BsmtFinSF1,LotArea,GarageCars,MSSubClass,GarageArea,YearRemodAdd,YearBuilt
11.498826540590729,5,1235,NAmes,1235,1235,600,8500,2,_20,480,1961,1961
12.146853285870202,7,1432,Gilbert,716,716,425,7795,2,_60,432,2005,2004
11.619535200028489,4,864,NAmes,864,864,600,12735,2,_20,576,1972,1972
11.669929213779891,5,1348,BrkSide,884,884,0,6000,1,_50,216,1997,1925
12.429216196844385,8,1634,NridgHt,1634,1626,0,11428,3,_20,866,2006,2006
11.874090314181814,5,1268,CollgCr,1268,1268,196,9286,1,_20,252,1989,1977
13.008659261632127,9,2713,NridgHt,1476,1452,1330,14948,3,_60,858,2008,2008
12.247694320220994,7,1710,CollgCr,856,856,706,8450,2,_60,548,2003,2003
11.630708500626612,5,928,OldTown,928,928,308,6000,1,_20,288,1957,1957
11.877568578558138,5,1099,CollgCr,1099,1099,0,9525,1,_20,352,2006,1995
12.90669184092882,8,2794,NoRidge,1490,1462,689,15138,3,_60,810,1996,1995
12.429216196844385,7,2514,Timber,1298,1216,1216,11170,2,_60,693,1991,1990
11.53076538309856,4,1224,NAmes,1224,0,0,9842,2,_90,462,1962,1962
12.072541252905651,7,1446,Gilbert,729,729,604,21872,2,_60,406,1997,1996
12.193493863323312,5,1868,NWAmes,1088,780,381,10304,2,_60,484,1976,1976
11.350406535472452,5,1022,OldTown,1022,1022,247,7200,1,_30,280,2006,1910
11.598726943661342,4,1258,Sawyer,1258,1198,1198,12900,2,_90,400,1969,1969
12.439871229831716,7,1852,Somerst,932,900,822,8640,2,_60,644,2009,2009
11.652687407345388,4,864,NAmes,864,864,432,10500,0,_20,0,1971,1971
11.813030057420567,5,1271,Sawyer,720,720,0,21286,1,_50,312,1950,1948
11.957611286231677,6,912,Mitchel,912,888,773,7540,2,_85,470,1978,1978
11.77528972943772,5,1352,ClearCr,1352,1062,300,6930,1,_80,288,1958,1958
12.328290278254425,7,1479,CollgCr,1479,1453,1013,10665,2,_20,558,2003,2003
12.069680020624618,7,1564,Crawfor,860,704,275,12000,1,_70,234,1950,1941
11.951180395901384,6,1839,NAmes,1051,756,0,7700,2,_60,442,1966,1966
11.970350312009105,6,2119,NWAmes,1378,689,0,10448,2,_80,583,1972,1972
12.100712129872347,6,1298,SawyerW,1298,1298,1258,11200,2,_20,403,1985,1985
11.84939770159144,7,1717,Crawfor,961,756,216,9550,3,_70,642,1970,1915
12.66032791780777,8,2727,Crawfor,1549,853,297,10570,2,_70,440,1994,1932
12.384218830913648,6,2345,Crawfor,1170,952,503,16560,2,_70,360,1950,1932
11.699405031912846,4,864,NAmes,864,864,375,6960,2,_20,660,1970,1970
12.154779351142624,6,1993,NWAmes,1097,825,416,14803,2,_60,495,1971,1971
12.328290278254425,7,2157,NAmes,1216,924,445,14200,2,_60,487,1966,1966
12.454103912352162,8,1600,NridgHt,1600,1566,0,14230,3,_20,890,2007,2007
11.56171562913966,4,1374,OldTown,840,840,315,5400,1,_50,338,1950,1920
12.299107511497365,7,2034,CollgCr,1057,1057,739,9375,2,_60,645,1998,1997
11.94405831982697,6,1199,SawyerW,1199,1199,300,7892,2,_120,530,1993,1993
11.911701584927595,7,1502,Crawfor,851,776,0,7200,1,_70,270,2000,1931
12.078239274020287,6,1382,NAmes,1382,1362,672,19296,2,_80,884,1962,1962
11.877568578558138,5,884,SawyerW,884,840,747,9180,2,_85,504,1983,1983
12.478006361013817,8,1566,Somerst,1566,1566,1078,9000,2,_20,750,2008,2008
12.098849284742151,7,1496,Gilbert,664,654,554,17104,2,_60,426,2006,2006
11.522875795823396,5,1111,IDOTRR,581,530,0,7200,1,_75,288,1996,1920
11.48246625748552,4,1344,MeadowV,798,546,0,1533,0,_160,0,2008,1970
12.823628446539171,9,1766,Somerst,1766,1766,1121,9187,3,_20,478,2009,2009
11.635143097694478,6,1218,BrDale,672,672,356,1890,1,_160,264,1973,1973
12.04060820580264,7,1818,IDOTRR,1226,1040,224,7758,1,_50,240,1950,1931
11.931635799828411,6,1097,SawyerW,1097,1040,338,9672,2,_20,480,1985,1984
12.554836882168736,8,1776,Timber,1776,1732,80,15306,3,_20,712,2007,2006
11.669929213779891,5,1604,Edwards,984,984,408,10998,2,_50,660,1960,1941
11.691071650353702,6,1376,IDOTRR,780,780,0,8600,1,_50,198,1950,1937
11.834284063781393,5,2136,NAmes,2136,2136,756,10680,2,_20,528,1951,1951
11.512925464970229,6,987,BrDale,483,483,330,1680,1,_160,264,1973,1973
12.174989532116426,7,1294,CollgCr,1294,1286,0,6762,2,_20,662,2006,2006
12.218495165528733,8,1370,NridgHt,1370,1370,24,6442,2,_120,484,2006,2006
12.031719258385396,8,1742,OldTown,916,916,216,17671,2,_70,424,1986,1882
11.686878772093667,5,804,OldTown,804,788,510,7200,1,_30,240,1992,1940
11.56646623189826,6,832,NAmes,832,832,0,7227,2,_45,528,1954,1954
11.850825253582627,6,1577,BrkSide,972,972,0,6435,1,_50,312,1950,1939
12.167851432709975,7,1776,CollgCr,936,936,0,14006,2,_60,474,2002,2002
12.345834587905332,7,1314,NridgHt,1314,1314,904,5001,2,_120,626,2008,2007
12.075394321888057,7,1626,NridgHt,764,764,0,2628,2,_160,474,2003,2003
11.661345470088502,6,1118,OldTown,734,648,0,4400,2,_50,440,1950,1920
11.507912923146684,6,918,SawyerW,918,918,0,7892,1,_120,264,1979,1979
11.751942365440728,6,1355,IDOTRR,773,684,0,6882,0,_70,0,2006,1914
11.740061037553977,5,1360,IDOTRR,803,803,0,7200,1,_50,297,1995,1938
11.79810440720389,7,767,NAmes,767,723,584,4058,1,_120,367,1998,1998
11.856515169360303,6,848,CollgCr,848,848,697,4426,2,_120,420,2004,2004
12.367340793126296,6,1252,ClearCr,1252,1602,429,13500,2,_20,564,1975,1960
12.128111104060462,6,1511,Gilbert,802,802,714,11207,2,_60,413,1997,1997
12.273731294003989,7,2060,Gilbert,1022,992,772,8755,2,_60,390,1999,1999
12.095141084822892,5,1200,Edwards,1200,1200,1200,10800,0,_90,0,1988,1987
12.081076155355488,7,1632,Gilbert,955,935,0,9084,2,_60,462,1998,1998
12.577636201962656,8,2270,NoRidge,1164,1152,524,11764,3,_60,671,2007,1999
11.927680619985486,6,2521,MeadowV,1291,942,837,3964,2,_160,576,1973,1973
11.461632170582678,3,1699,OldTown,1014,978,440,10615,2,_190,420,1970,1900
12.567551034433226,8,1578,Somerst,1578,1573,0,9262,3,_20,840,2009,2008
11.84939770159144,6,1375,NAmes,1375,1367,0,11310,2,_20,451,1954,1954
12.736700896592344,8,2450,NoRidge,1310,1284,781,16545,3,_60,1069,1998,1998
12.010665849187564,6,1224,Somerst,612,612,0,3951,2,_160,528,2009,2009
12.30591798049989,7,1839,NoRidge,1195,1195,0,16770,2,_60,486,1998,1998
11.813030057420567,5,1656,OldTown,808,660,0,10410,1,_50,180,1987,1916
12.736700896592344,8,2466,Somerst,1580,1580,0,11143,2,_60,610,2005,2004
12.011880916165731,7,1250,Somerst,625,625,0,4251,2,_160,528,2007,2006
12.072541252905651,6,1509,Timber,1509,1461,783,10200,2,_80,600,1989,1988
12.195517131590655,7,1779,CollgCr,866,866,0,10400,2,_60,546,1998,1998
12.122691036591124,7,1490,Gilbert,788,788,724,15384,2,_60,388,2005,2004
11.820410164718188,6,2526,OldTown,1664,714,168,8520,1,_50,216,1950,1916
11.350406535472452,3,1526,IDOTRR,1013,1013,0,8470,0,_50,0,1982,1915
12.269047444691562,7,1630,CollgCr,1630,1630,0,9750,2,_20,451,2001,2000
12.388394202324127,6,1953,ClearCr,1079,1580,985,53107,2,_60,501,1992,1992
11.77528972943772,5,1316,OldTown,926,926,234,5500,2,_50,484,2001,1929
12.321630986164449,7,1692,Timber,846,846,0,13159,2,_60,650,2009,2009
11.041048081342682,5,864,Sawyer,864,864,553,8281,1,_20,360,1965,1965
12.11996994647676,7,1720,Gilbert,840,840,0,8244,2,_60,440,2004,2004
11.911701584927595,6,1004,NAmes,1004,1004,578,11241,2,_20,480,1970,1970
11.608235644774552,6,1196,Edwards,684,684,0,12354,2,_50,528,2000,1920
12.185869938212656,6,1567,Mitchel,1567,1567,1567,9819,2,_20,714,1977,1977
12.481561937216318,8,1935,Somerst,832,832,544,8004,2,_60,552,2009,2009
12.096257779522968,6,1294,SawyerW,1294,1278,1200,7153,2,_20,496,1991,1991
12.27134527214637,7,1506,Blmngtn,1506,1362,16,3013,2,_120,440,2005,2005
12.33569641332368,7,1428,Somerst,1428,1417,0,12274,2,_20,554,2008,2008
12.215032386901646,7,1820,NAmes,902,864,454,13700,2,_60,492,1988,1965
12.225875272826354,7,1501,CollgCr,1501,1490,679,10335,2,_20,577,1999,1999
11.652687407345388,5,1517,IDOTRR,997,793,0,8500,0,_50,0,2005,1919
11.875830958659597,6,958,NPkVill,958,958,958,4928,2,_120,440,1976,1976
12.729320789294722,10,1718,NridgHt,1718,1700,1172,12456,3,_20,786,2007,2006
12.185869938212656,7,1391,Somerst,1391,1391,16,4282,2,_120,530,2004,2004
11.951180395901384,5,1269,NAmes,1269,1269,374,7931,1,_20,308,1960,1960
11.77528972943772,5,874,Mitchel,874,864,510,9858,1,_20,288,1968,1968
11.818570237796182,4,952,NAmes,952,952,228,8475,1,_20,283,1956,1956
12.386308695833106,8,2020,SawyerW,1142,1128,584,9828,2,_60,466,1995,1995
11.790557201568507,5,1057,Sawyer,1057,1057,417,7420,2,_20,576,1962,1962
11.69316151527316,5,954,Crawfor,954,920,0,6305,1,_30,240,1950,1938
11.904967552746252,6,1194,NAmes,1194,1194,0,8760,1,_20,312,1959,1959
11.652687407345388,4,1005,NAmes,1005,1005,0,10434,2,_20,672,1955,1955
12.072541252905651,6,1647,Gilbert,953,953,0,7917,2,_60,460,2000,1999
12.936751613811438,9,2121,NridgHt,2121,2121,0,14450,3,_20,732,2007,2006
11.867097278690842,5,894,Sawyer,894,864,762,13350,2,_20,440,1974,1974
12.072541252905651,6,1412,Timber,1412,1392,1005,11457,2,_20,576,1988,1988
12.86099861326992,9,1842,Veenker,1842,1842,1810,50271,3,_20,894,1987,1981
12.200557464842063,7,1226,CollgCr,1226,1226,0,10402,3,_20,740,2009,2009
12.676076274775909,7,2462,Gilbert,1392,1392,57,19378,2,_60,576,2006,2005
11.002099841204238,2,800,BrkSide,800,264,0,6120,0,_30,0,1950,1936
11.819674600139235,5,1716,SWISU,936,780,210,5687,0,_190,0,2000,1912
11.607326140391711,4,1196,IDOTRR,1196,1196,197,4800,2,_30,440,1990,1916
12.524526376648708,8,1787,CollgCr,1787,1753,0,14781,3,_20,748,2002,2001
11.344506813345266,6,754,IDOTRR,520,520,490,6780,0,_190,0,1982,1935
12.205572520488492,7,1886,Gilbert,956,930,0,11214,2,_60,431,1999,1998
12.037653993905211,5,2320,Gilbert,1547,0,0,14762,2,_60,672,1950,1948
11.747997587149712,5,1065,NAmes,1065,1065,0,8892,2,_20,461,1960,1960
11.79810440720389,5,1040,Sawyer,1040,1040,824,7500,1,_20,308,1963,1963
11.842229212112828,6,1824,Mitchel,912,912,0,9400,0,_90,0,1971,1971
11.992260421644849,4,1788,ClearCr,1104,1104,0,11250,1,_50,304,1989,1957
12.100156419938624,8,1234,CollgCr,1234,1234,0,11049,2,_20,484,2007,2007
12.230765258120543,7,1964,NWAmes,1098,803,403,10480,2,_60,483,1976,1976
11.884489021402713,5,2002,Crawfor,1001,1001,284,6270,3,_90,871,1950,1949
11.407564949312402,4,1296,Sawyer,1296,0,0,10791,2,_90,516,1967,1967
12.025749091398891,6,1644,NAmes,1644,1416,1285,9600,2,_20,418,1953,1953
11.694413341015606,5,1118,OldTown,793,793,507,7800,2,_190,410,1950,1939
11.603679828238691,5,792,OldTown,792,768,0,9022,1,_30,240,2006,1924
12.007560729337492,6,1456,CollgCr,728,728,0,8461,2,_60,390,2006,2005
12.190959007720126,8,1247,Somerst,1247,1247,1039,3316,2,_120,550,2005,2005
11.884489021402713,6,1092,NAmes,1092,1092,787,8250,2,_20,504,1964,1964
11.884489021402713,5,1072,Edwards,1072,547,547,3675,2,_180,525,2005,2005
11.786762130599955,5,1795,OldTown,1050,1050,0,12150,1,_50,352,1954,1954
12.676076274775909,7,3222,SawyerW,1699,1673,1470,12376,3,_60,594,1990,1990
11.755871643580615,6,1069,NPkVill,1069,1069,360,4043,2,_120,440,1977,1977
11.608235644774552,5,1203,BrkSide,979,709,185,7015,1,_50,352,1950,1950
11.763684183317412,5,1382,OldTown,854,720,360,12358,2,_50,660,1950,1941
11.724805824005728,4,990,CollgCr,990,990,588,8070,0,_20,0,1995,1994
12.692503112461443,8,2376,NridgHt,1158,1158,0,14215,3,_60,853,2006,2005
11.813030057420567,5,1656,NWAmes,1656,1656,0,9246,2,_90,506,1973,1973
12.885670953244288,8,1932,NridgHt,1932,1932,1336,12444,3,_20,774,2008,2008
11.695247021764184,3,1183,OldTown,679,649,331,6000,1,_50,308,2002,1948
12.491251587763836,9,1684,NridgHt,1684,1684,28,8849,2,_120,564,2005,2005
12.066810578196666,6,1484,Gilbert,742,742,0,12589,2,_60,390,2005,2005
11.755871643580615,6,980,Edwards,980,945,945,9400,0,_90,0,1975,1975
11.771436160121729,5,1040,Sawyer,1040,1040,906,11200,1,_20,384,1965,1965
11.759785542901756,6,1647,SWISU,841,806,0,6858,1,_70,216,1950,1915
11.512925464970229,4,1047,OldTown,1047,641,0,10800,1,_30,273,1995,1885
13.27582753591546,9,2822,NridgHt,1734,1734,0,13891,3,_60,1020,2009,2008
12.409013489526863,8,1563,Somerst,1563,1563,33,10206,3,_20,758,2007,2007
12.429216196844385,8,1992,Somerst,1053,1053,0,9375,2,_60,648,2004,2003
12.259613412458204,6,1796,CollgCr,882,794,706,9531,2,_60,546,1998,1998
12.476099782743232,8,1624,NoRidge,1624,1624,1456,12461,3,_20,757,1995,1994
12.103486056755072,5,1152,NAmes,1152,1152,1014,14112,2,_80,484,1964,1964
11.947949375319936,6,1068,Sawyer,1068,1059,663,8414,1,_20,264,2003,1963
11.589886506106357,4,1126,Edwards,1126,0,0,8777,2,_20,520,2003,1949
11.288531131754366,6,1198,OldTown,1088,901,0,5586,0,_50,0,1998,1920
12.100712129872347,6,1523,NWAmes,1523,1193,644,11361,2,_20,478,1976,1976
11.326595886778737,6,987,BrDale,483,483,309,1953,1,_160,264,1973,1973
11.870271183889114,5,2240,SawyerW,1120,0,0,7018,2,_90,528,1979,1979
11.744037185933616,5,990,CollgCr,990,990,495,8775,1,_20,299,1994,1994
11.908340237224891,6,1441,NPkVill,855,855,311,2289,2,_160,440,1978,1978
12.0435537160324,5,1328,Timber,1328,1350,967,16905,1,_20,308,1959,1959
12.014609430818936,6,1790,NWAmes,1012,732,247,10400,2,_60,484,1972,1972
12.100156419938624,7,1442,SawyerW,1442,910,738,10357,2,_20,719,1991,1990
12.18280401859082,7,1208,CollgCr,1208,1208,664,6762,2,_20,628,2007,2007
11.67419361256635,5,925,NAmes,925,925,338,9100,1,_20,429,1965,1965
12.429216196844385,7,1958,Somerst,1026,1026,0,10625,3,_60,936,2005,2005
12.323411137947408,7,1661,CollgCr,1661,1649,0,12137,2,_20,598,1998,1998
11.976659481202368,5,1114,SawyerW,1114,1114,646,13695,2,_20,576,2004,2004
12.089538829274222,6,1732,SawyerW,977,741,0,9206,2,_60,476,1985,1985
11.652687407345388,5,912,NAmes,912,912,312,7800,1,_20,288,1964,1964
11.736069016284436,5,894,Sawyer,894,894,180,7094,1,_20,384,1966,1966
12.078239274020287,7,1978,NWAmes,1098,832,552,9900,2,_60,486,1968,1968
12.141534124392605,7,1717,Timber,1187,1156,902,13758,2,_50,400,1991,1990
12.339291489316397,7,1982,SawyerW,1175,807,421,11287,2,_60,575,1989,1989
12.013700752882718,6,1208,Veenker,1208,1208,767,11250,2,_20,546,1977,1977
12.384218830913648,9,1800,CollgCr,1800,1800,0,11923,2,_20,702,2007,2007
11.76756768334381,5,936,NAmes,936,936,248,5868,1,_20,308,2000,1956
11.874090314181814,6,1285,Sawyer,1285,660,0,8197,2,_20,528,1977,1977
12.43718436649356,8,1953,Somerst,1082,1082,0,10574,3,_60,1043,2006,2005
11.681824001432044,6,1012,IDOTRR,1012,1012,0,8263,1,_30,308,1950,1920
11.83862560460953,5,1052,NAmes,1052,1052,1016,8400,1,_20,288,1968,1968
11.931635799828411,7,1370,NWAmes,1370,1090,0,10400,2,_20,479,1976,1976
11.891361900690471,5,1200,NAmes,1200,864,661,9230,2,_20,884,1998,1965
11.589886506106357,4,1510,Edwards,755,755,0,9084,1,_70,296,1950,1940
11.477298287327075,4,1140,OldTown,792,576,0,8800,0,_50,0,2004,1910
11.884489021402713,5,1314,NAmes,1314,1314,922,8400,1,_20,294,1957,1957
11.401993904262946,6,1406,IDOTRR,1035,319,0,7920,0,_50,0,1950,1920
12.128111104060462,6,1442,NWAmes,1442,1442,0,11717,2,_20,615,1970,1970
11.931635799828411,5,1620,NWAmes,780,780,493,10793,2,_60,462,1969,1969
13.021326833226556,10,2296,NridgHt,1728,1722,1338,13478,3,_60,842,2008,2008
11.957611286231677,5,1073,NAmes,1073,1073,836,10289,2,_20,515,1965,1965
12.577636201962656,8,2531,NoRidge,1328,1318,56,12257,3,_60,752,1995,1995
12.160028707028768,6,2555,Crawfor,1423,588,0,11526,2,_70,672,1994,1922
12.205572520488492,7,1241,Somerst,1241,1241,1106,4274,2,_120,569,2007,2006
12.495003937382387,8,2452,CollgCr,1210,1028,281,16226,2,_60,683,1999,1998
11.811547477460344,5,900,NAmes,900,900,234,7200,2,_20,576,2000,1951
12.841325847671216,9,1746,Gilbert,1746,1746,1320,14892,3,_20,758,2007,2006
11.877568578558138,5,1524,NAmes,874,874,460,11344,1,_50,315,1958,1958
11.682668239557325,4,2230,SWISU,954,795,0,6204,1,_75,440,1950,1912
11.695247021764184,5,1130,OldTown,1130,1120,821,10800,2,_30,720,1950,1920
12.540757571577291,7,1494,CollgCr,1494,1494,0,10652,3,_20,840,2007,2006
11.964001084330445,5,1178,NWAmes,1178,1176,1084,10000,2,_20,439,2000,1973
12.230765258120543,7,1986,NAmes,1186,768,454,13600,2,_60,486,1990,1965
12.20856952572876,5,3086,ClearCr,1636,1598,152,18030,0,_50,0,1994,1946
12.170445467887022,7,1790,CollgCr,882,873,633,9179,2,_60,588,1999,1999
12.375815420117268,7,1829,CollgCr,941,941,483,9548,2,_60,613,2003,2003
11.771436160121729,6,2058,OldTown,1134,735,319,9600,2,_75,396,1950,1917
11.751942365440728,5,1040,Sawyer,1040,1040,659,6897,1,_20,260,2010,1962
12.066810578196666,6,1560,Gilbert,684,684,0,11911,2,_60,400,2005,2005
11.695247021764184,6,1217,SawyerW,626,626,0,10762,1,_160,288,1980,1980
12.160028707028768,7,1479,CollgCr,1479,1468,0,9382,2,_20,577,2000,1999
12.721885810807205,7,1902,Crawfor,1902,1902,1406,17500,2,_20,567,2002,1959
11.842229212112828,5,1121,Sawyer,1121,1121,651,8816,2,_20,480,1963,1963
12.631340380934516,8,1704,NridgHt,1704,1704,1218,11478,3,_20,772,2008,2007
11.831379196088765,4,1180,Crawfor,1180,700,0,11600,1,_30,252,1950,1922
12.066810578196666,8,1441,Somerst,764,776,0,2645,2,_160,492,2000,1999
11.970350312009105,6,1352,Sawyer,663,663,371,9364,1,_60,299,1969,1969
12.354492650648448,7,1616,Somerst,1616,1616,0,8688,3,_20,834,2005,2005
11.585246126549857,5,1347,Edwards,820,1117,969,7000,0,_190,0,1991,1910
11.957611286231677,5,990,CollgCr,990,990,716,13568,2,_20,576,1995,1995
11.755871643580615,6,864,NAmes,864,864,612,9100,1,_20,300,1959,1959
11.44571671527678,5,974,Mitchel,974,974,212,10712,0,_20,0,1992,1991
11.901583454762012,5,1256,Edwards,1256,1256,830,9937,1,_20,276,1965,1965
12.79917570886452,8,2576,StoneBr,1264,1234,0,12438,3,_60,666,2006,2006
12.328290278254425,7,1929,Somerst,1057,1057,738,7050,2,_60,650,2001,2001
12.57418196709457,7,1801,Crawfor,1801,1501,1247,15602,2,_20,484,1997,1959
12.016122061571728,7,1656,Edwards,760,746,0,6931,2,_60,397,2004,2003
12.384218830913648,7,1950,Somerst,975,975,649,7399,2,_60,576,1998,1997
11.302204433654577,4,630,MeadowV,630,630,495,1890,0,_180,0,1972,1972
11.84939770159144,6,1136,NAmes,1136,1136,892,9200,1,_20,384,1965,1965
12.072541252905651,5,1484,NWAmes,1484,1484,998,12243,2,_20,487,1971,1971
11.289781913656018,4,630,MeadowV,630,630,509,1477,1,_180,286,1970,1970
11.918390573078392,6,1244,NAmes,1244,1244,777,11988,1,_20,336,1957,1957
11.925035115797062,6,1556,Blueste,716,716,81,1950,2,_160,452,1980,1980
12.8790171187726,8,1419,StoneBr,1419,1419,945,8089,2,_20,567,2007,2007
11.887931365593683,5,1053,NAmes,1053,1053,806,10007,1,_20,312,2006,1959
11.790557201568507,7,854,BrkSide,854,832,0,6120,2,_45,576,2001,1929
12.269047444691562,7,1484,CollgCr,1484,1473,712,8400,2,_20,606,2005,2004
11.8635823365834,6,1252,NAmes,1252,1252,0,10721,2,_20,528,1959,1959
11.661345470088502,5,1250,Edwards,686,686,0,8248,1,_50,280,1950,1918
12.061046873479915,7,1626,NridgHt,764,764,567,2268,2,_160,474,2004,2003
12.178187442040638,7,1895,Gilbert,1086,712,0,10832,2,_60,409,1996,1994
11.708492248514204,4,1230,BrkSide,774,747,384,4712,1,_50,305,1950,1946
11.982616545377663,5,1086,NAmes,1086,1024,516,13400,2,_80,484,1966,1966
12.043494890772816,6,1316,Gilbert,1316,1316,28,10237,2,_20,397,2006,2005
12.359780370124389,8,1919,CollgCr,1079,1079,0,15611,2,_60,685,2006,2006
12.154779351142624,7,1500,CollgCr,1500,1500,20,8487,2,_20,570,2004,2004
12.028738630247258,5,1394,Timber,754,384,0,9735,2,_80,400,2007,2006
12.034691028774551,6,1350,NAmes,1350,1248,624,9020,2,_80,520,1964,1964
11.570250531589496,6,720,OldTown,720,624,0,8520,2,_30,484,2003,1928
11.580584113444043,6,1117,Edwards,1117,1029,422,7819,2,_80,672,1976,1976
11.607326140391711,4,1040,NAmes,1040,0,0,7200,2,_20,420,1950,1950
12.195517131590655,6,1724,NWAmes,1724,1680,528,17871,2,_80,480,1976,1967
12.56374708980199,8,1593,StoneBr,1593,1593,1153,4923,2,_120,682,2002,2001
11.652687407345388,5,1028,OldTown,1028,1008,0,8960,2,_30,360,1950,1927
11.198214720130528,5,764,OldTown,764,680,0,5232,2,_30,504,2004,1925
12.028738630247258,5,1264,NAmes,1264,1268,697,9300,2,_20,461,1960,1960
12.031719258385396,5,1437,Sawyer,1437,1188,988,14175,2,_20,576,1987,1956
12.154779351142624,6,1574,NWAmes,790,796,712,18800,2,_60,566,1976,1976
11.84939770159144,6,1668,NAmes,1112,856,120,9600,1,_50,271,2005,1950
11.59917655301345,4,907,NAmes,907,907,288,8593,1,_20,352,1957,1957
11.682668239557325,5,1216,NAmes,832,832,442,8480,1,_50,336,1950,1947
11.511924964636645,5,864,Edwards,864,864,0,4060,0,_30,0,1950,1922
11.7320609948869,4,864,NAmes,864,864,191,8120,2,_20,463,1970,1970
11.002099841204238,5,1276,Edwards,1276,1276,0,9571,1,_20,350,1958,1958
12.65034812620318,7,1726,Somerst,1726,1726,1126,9416,3,_20,786,2007,2007
12.345834587905332,8,1852,CollgCr,1004,1004,668,9066,3,_60,660,2000,1999
11.76756768334381,4,960,BrkSide,960,960,789,9873,2,_190,576,1970,1970
12.165250651009918,8,1269,Blmngtn,1269,1256,24,3182,2,_120,430,2005,2004
12.659734090733718,9,1828,NridgHt,1828,1822,48,11694,3,_20,774,2007,2007
12.206072645530174,7,2082,OldTown,1362,1362,0,11426,2,_50,484,2003,2003
11.225243392518449,4,1092,MeadowV,546,546,0,2001,1,_160,286,1970,1970
12.0435537160324,5,1779,Sawyer,1779,1763,306,17920,2,_20,454,1974,1955
11.362102575235644,5,691,OldTown,691,691,0,5400,1,_30,216,1950,1920
11.451050061252142,5,1020,Sawyer,780,780,0,6342,0,_50,0,1996,1875
11.8635823365834,5,1188,NAmes,1188,1188,1000,12160,2,_20,531,1959,1959
11.7320609948869,5,1960,OldTown,960,960,0,7596,2,_90,400,1952,1952
11.898187865760873,6,1322,NPkVill,855,855,257,2308,2,_160,440,1974,1974
11.891361900690471,6,1456,NPkVill,855,855,311,2280,2,_160,440,1978,1978
11.910358401381128,7,1102,Somerst,551,551,239,5105,2,_160,480,2004,2004
12.0435537160324,7,1430,Gilbert,774,384,0,9967,2,_80,400,2000,2000
11.763684183317412,5,988,Sawyer,988,988,827,9945,2,_20,572,1961,1961
12.45254202214788,8,2290,CollgCr,1149,1128,0,11250,2,_60,779,2002,2002
12.301382825334498,6,1991,Crawfor,1096,854,297,11275,2,_50,432,1950,1932
12.049418835484795,6,1716,NAmes,858,858,319,9247,2,_60,490,1962,1962
11.77528972943772,5,899,Sawyer,899,864,450,7800,1,_20,288,2004,1967
12.323855681186558,8,1496,Somerst,1496,1496,0,9158,2,_20,474,2007,2007
11.848683160653572,5,1422,NAmes,1422,978,0,12342,1,_20,286,1978,1960
11.401669829409997,4,1131,OldTown,1131,907,168,5925,2,_30,672,2000,1937
11.6784399034478,6,987,BrDale,483,483,162,1680,1,_160,264,2007,1972
12.028738630247258,7,2019,BrkSide,1136,728,0,11414,2,_70,532,1993,1910
11.77452020265869,5,816,NAmes,816,816,708,7100,1,_20,308,1957,1957
12.904207367601158,8,2448,NoRidge,1686,1629,1361,46589,3,_60,711,2005,1994
12.666657052859415,8,2473,NridgHt,1143,1143,0,9591,3,_60,852,2005,2004
11.87687389287546,5,1696,Sawyer,1696,1140,0,13673,1,_20,349,1962,1962
12.301382825334498,7,1541,NridgHt,1541,1541,1201,12182,2,_20,532,2005,2005
11.911701584927595,5,1576,BrkSide,1042,1042,0,6240,1,_50,225,1950,1928
11.925035115797062,6,1212,Sawyer,1212,506,506,8471,2,_80,492,1995,1977
12.396693005138824,7,2069,NAmes,2069,585,425,27650,2,_20,505,2007,1960
12.059803326028716,6,1456,Gilbert,728,728,0,15578,2,_60,429,2006,2006
12.484204257170104,9,1506,Somerst,1506,1498,0,14587,2,_20,592,2008,2008
11.951180395901384,5,1803,Sawyer,1803,1134,168,13125,2,_20,484,2000,1957
11.904967552746252,6,1032,NWAmes,1032,1032,605,10395,2,_80,564,1978,1978
11.881034786534624,6,848,CollgCr,848,848,662,4438,2,_120,420,2004,2004
11.884489021402713,5,1712,NAmes,1712,1626,528,8393,2,_90,588,2005,1959
12.106252310247962,6,1309,NWAmes,1309,1040,663,10140,2,_20,484,1999,1974
11.842229212112828,5,1109,NAmes,576,372,349,10500,1,_80,288,2005,1971
11.440354772135391,5,1124,Edwards,1124,0,0,8335,0,_20,0,1954,1954
12.50539915757667,7,2013,NoRidge,1127,1117,862,9920,2,_60,455,1997,1996
12.299107511497365,7,1928,CollgCr,847,847,0,8200,2,_60,434,2004,2003
13.071070083016778,10,3608,OldTown,1518,1107,0,22950,3,_75,840,1993,1892
11.608235644774552,6,813,OldTown,813,813,0,5684,1,_30,270,2005,1930
12.175613438045463,5,1432,Veenker,1432,1360,680,16157,2,_80,588,1978,1978
11.44571671527678,3,1040,NAmes,1040,0,0,8544,2,_90,400,1950,1950
12.618182296357007,7,1824,ClearCr,1824,1643,1219,115149,2,_20,739,2002,1971
11.820116003810051,5,943,NAmes,943,943,943,7032,2,_90,600,1979,1979
11.820410164718188,6,1080,NAmes,1080,1080,570,9464,1,_20,288,1958,1958
12.2783933071098,6,1961,Mitchel,804,804,690,12209,2,_60,560,2002,2001
11.560762794384388,5,1221,Edwards,949,784,392,9738,1,_50,392,1950,1924
